Time,NetEnergy,DiffEnergy
0.0704821,47.6767,0.092464
0.0705,47.6891,0.012401
0.0705,47.6891,1.2945e-06
0.0705179,47.7555,0.0664422
0.0707321,47.848,0.092464
0.07075,47.8604,0.012401
0.07075,47.8604,1.2945e-06
0.0707679,47.9268,0.0664422
0.0709821,48.0193,0.092464
0.071,48.0317,0.012401
0.071,48.0317,1.2945e-06
0.0710179,48.0982,0.0664422
0.0712321,48.1906,0.092464
0.07125,48.203,0.012401
0.07125,48.203,1.2945e-06
0.0712679,48.2695,0.0664422
0.0714821,48.3619,0.092464
0.0715,48.3743,0.012401
0.0715,48.3743,1.2945e-06
0.0715179,48.4408,0.0664422
0.0717321,48.5332,0.092464
0.07175,48.5456,0.012401
0.07175,48.5456,1.2945e-06
0.0717679,48.6121,0.0664422
0.0719821,48.7045,0.092464
0.072,48.7169,0.012401
0.072,48.7169,1.2945e-06
0.0720179,48.7834,0.0664422
0.0722321,48.8758,0.092464
0.07225,48.8882,0.012401
0.07225,48.8883,1.2945e-06
0.0722679,48.9547,0.0664422
0.0724821,49.0472,0.092464
0.0725,49.0596,0.012401
0.0725,49.0596,1.2945e-06
0.0725179,49.126,0.0664422
0.0727321,49.2185,0.092464
0.07275,49.2309,0.012401
0.07275,49.2309,1.2945e-06
0.0727679,49.2973,0.0664422
0.0729821,49.3898,0.092464
0.073,49.4022,0.012401
0.073,49.4022,1.2945e-06
0.0730179,49.4686,0.0664422
0.0732321,49.5611,0.092464
0.07325,49.5735,0.012401
0.07325,49.5735,1.2945e-06
0.0732679,49.6399,0.0664422
0.0734821,49.7324,0.092464
0.0735,49.7448,0.012401
0.0735,49.7448,1.2945e-06
0.0735179,49.8112,0.0664422
0.0737321,49.9037,0.092464
0.07375,49.9161,0.012401
0.07375,49.9161,1.2945e-06
0.0737679,49.9825,0.0664422
0.0739821,50.075,0.092464
0.074,50.0874,0.012401
0.074,50.0874,1.2945e-06
0.0740179,50.1539,0.0664422
0.0742321,50.2463,0.092464
0.07425,50.2587,0.012401
0.07425,50.2587,1.2945e-06
0.0742679,50.3252,0.0664422
0.0744821,50.4176,0.092464
0.0745,50.43,0.012401
0.0745,50.43,1.2945e-06
0.0745179,50.4965,0.0664422
0.0747321,50.5889,0.092464
0.07475,50.6013,0.012401
0.07475,50.6013,1.2945e-06
0.0747679,50.6678,0.0664422
0.0749821,50.7602,0.092464
0.075,50.7726,0.012401
0.075,50.7726,1.2945e-06
0.0750179,50.8391,0.0664422
0.0752321,50.9315,0.092464
0.07525,50.944,0.012401
0.07525,50.944,1.2945e-06
0.0752679,51.0104,0.0664422
0.0754821,51.1029,0.092464
0.0755,51.1153,0.012401
0.0755,51.1153,1.2945e-06
0.0755179,51.1817,0.0664422
0.0757321,51.2742,0.092464
0.07575,51.2866,0.012401
0.07575,51.2866,1.2945e-06
0.0757679,51.353,0.0664422
0.0759821,51.4455,0.092464
0.076,51.4579,0.012401
0.076,51.4579,1.2945e-06
0.0760179,51.5243,0.0664422
0.0762321,51.6168,0.092464
0.07625,51.6292,0.012401
0.07625,51.6292,1.2945e-06
0.0762679,51.6956,0.0664422
0.0764821,51.7881,0.092464
0.0765,51.8005,0.012401
0.0765,51.8005,1.2945e-06
0.0765179,51.8669,0.0664422
0.0767321,51.9594,0.092464
0.07675,51.9718,0.012401
0.07675,51.9718,1.2945e-06
0.0767679,52.0382,0.0664422
0.0769821,52.1307,0.092464
0.077,52.1431,0.012401
0.077,52.1431,1.2945e-06
0.0770179,52.2096,0.0664422
0.0772321,52.302,0.092464
0.07725,52.3144,0.012401
0.07725,52.3144,1.2945e-06
0.0772679,52.3809,0.0664422
0.0774821,52.4733,0.092464
0.0775,52.4857,0.012401
0.0775,52.4857,1.2945e-06
0.0775179,52.5522,0.0664422
0.0777321,52.6446,0.092464
0.07775,52.657,0.012401
0.07775,52.657,1.2945e-06
0.0777679,52.7235,0.0664422
0.0779821,52.8159,0.092464
0.078,52.8283,0.012401
0.078,52.8283,1.2945e-06
0.0780179,52.8948,0.0664422
0.0782321,52.9873,0.092464
0.07825,52.9997,0.012401
0.07825,52.9997,1.2945e-06
0.0782679,53.0661,0.0664422
0.0784821,53.1586,0.092464
0.0785,53.171,0.012401
0.0785,53.171,1.2945e-06
0.0785179,53.2374,0.0664422
0.0787321,53.3299,0.092464
0.07875,53.3423,0.012401
0.07875,53.3423,1.2945e-06
0.0787679,53.4087,0.0664422
0.0789821,53.5012,0.092464
0.079,53.5136,0.012401
0.079,53.5136,1.2945e-06
0.0790179,53.58,0.0664422
0.0792321,53.6725,0.092464
0.07925,53.6849,0.012401
0.07925,53.6849,1.2945e-06
0.0792679,53.7513,0.0664422
0.0794821,53.8438,0.092464
0.0795,53.8562,0.012401
0.0795,53.8562,1.2945e-06
0.0795179,53.9226,0.0664422
0.0797321,54.0151,0.092464
0.07975,54.0275,0.012401
0.07975,54.0275,1.2945e-06
0.0797679,54.0939,0.0664422
0.0799821,54.1864,0.092464
0.08,54.1988,0.012401
0.08,54.1988,1.2945e-06
0.0800179,54.2653,0.0664422
0.0802321,54.3577,0.092464
0.08025,54.3701,0.012401
0.08025,54.3701,1.2945e-06
0.0802679,54.4366,0.0664422
0.0804821,54.529,0.092464
0.0805,54.5414,0.012401
0.0805,54.5414,1.2945e-06
0.0805179,54.6079,0.0664422
0.0807321,54.7003,0.092464
0.08075,54.7127,0.012401
0.08075,54.7127,1.2945e-06
0.0807679,54.7792,0.0664422
0.0809821,54.8716,0.092464
0.081,54.884,0.012401
0.081,54.884,1.2945e-06
0.0810179,54.9505,0.0664422
0.0812321,55.043,0.092464
0.08125,55.0554,0.012401
0.08125,55.0554,1.2945e-06
0.0812679,55.1218,0.0664422
0.0814821,55.2143,0.092464
0.0815,55.2267,0.012401
0.0815,55.2267,1.2945e-06
0.0815179,55.2931,0.0664422
0.0817321,55.3856,0.092464
0.08175,55.398,0.012401
0.08175,55.398,1.2945e-06
0.0817679,55.4644,0.0664422
0.0819821,55.5569,0.092464
0.082,55.5693,0.012401
0.082,55.5693,1.2945e-06
0.0820179,55.6357,0.0664422
0.0822321,55.7282,0.092464
0.08225,55.7406,0.012401
0.08225,55.7406,1.2945e-06
0.0822679,55.807,0.0664422
0.0824821,55.8995,0.092464
0.0825,55.9119,0.012401
0.0825,55.9119,1.2945e-06
0.0825179,55.9783,0.0664422
0.0827321,56.0708,0.092464
0.08275,56.0832,0.012401
0.08275,56.0832,1.2945e-06
0.0827679,56.1496,0.0664422
0.0829821,56.2421,0.092464
0.083,56.2545,0.012401
0.083,56.2545,1.2945e-06
0.0830179,56.321,0.0664422
0.0832321,56.4134,0.092464
0.08325,56.4258,0.012401
0.08325,56.4258,1.2945e-06
0.0832679,56.4923,0.0664422
0.0834821,56.5847,0.092464
0.0835,56.5971,0.012401
0.0835,56.5971,1.2945e-06
0.0835179,56.6636,0.0664422
0.0837321,56.756,0.092464
0.08375,56.7684,0.012401
0.08375,56.7684,1.2945e-06
0.0837679,56.8349,0.0664422
0.0839821,56.9273,0.092464
0.084,56.9397,0.012401
0.084,56.9397,1.2945e-06
0.0840179,57.0062,0.0664422
0.0842321,57.0987,0.092464
0.08425,57.1111,0.012401
0.08425,57.1111,1.2945e-06
0.0842679,57.1775,0.0664422
0.0844821,57.27,0.092464
0.0845,57.2824,0.012401
0.0845,57.2824,1.2945e-06
0.0845179,57.3488,0.0664422
0.0847321,57.4413,0.092464
0.08475,57.4537,0.012401
0.08475,57.4537,1.2945e-06
0.0847679,57.5201,0.0664422
0.0849821,57.6126,0.092464
0.085,57.625,0.012401
0.085,57.625,1.2945e-06
0.0850179,57.6914,0.0664422
0.0852321,57.7839,0.092464
0.08525,57.7963,0.012401
0.08525,57.7963,1.2945e-06
0.0852679,57.8627,0.0664422
0.0854821,57.9552,0.092464
0.0855,57.9676,0.012401
0.0855,57.9676,1.2945e-06
0.0855179,58.034,0.0664422
0.0857321,58.1265,0.092464
0.08575,58.1389,0.012401
0.08575,58.1389,1.2945e-06
0.0857679,58.2053,0.0664422
0.0859821,58.2978,0.092464
0.086,58.3102,0.012401
0.086,58.3102,1.2945e-06
0.0860179,58.3767,0.0664422
0.0862321,58.4691,0.092464
0.08625,58.4815,0.012401
0.08625,58.4815,1.2945e-06
0.0862679,58.548,0.0664422
0.0864821,58.6404,0.092464
0.0865,58.6528,0.012401
0.0865,58.6528,1.2945e-06
0.0865179,58.7193,0.0664422
0.0867321,58.8117,0.092464
0.08675,58.8241,0.012401
0.08675,58.8241,1.2945e-06
0.0867679,58.8906,0.0664422
0.0869821,58.983,0.092464
0.087,58.9954,0.012401
0.087,58.9954,1.2945e-06
0.0870179,59.0619,0.0664422
0.0872321,59.1544,0.092464
0.08725,59.1668,0.012401
0.08725,59.1668,1.2945e-06
0.0872679,59.2332,0.0664422
0.0874821,59.3257,0.092464
0.0875,59.3381,0.012401
0.0875,59.3381,1.2945e-06
0.0875179,59.4045,0.0664422
0.0877321,59.497,0.092464
0.08775,59.5094,0.012401
0.08775,59.5094,1.2945e-06
0.0877679,59.5758,0.0664422
0.0879821,59.6683,0.092464
0.088,59.6807,0.012401
0.088,59.6807,1.2945e-06
0.0880179,59.7471,0.0664422
0.0882321,59.8396,0.092464
0.08825,59.852,0.012401
0.08825,59.852,1.2945e-06
0.0882679,59.9184,0.0664422
0.0884821,60.0109,0.092464
0.0885,60.0233,0.012401
0.0885,60.0233,1.2945e-06
0.0885179,60.0897,0.0664422
0.0887321,60.1822,0.092464
0.08875,60.1946,0.012401
0.08875,60.1946,1.2945e-06
0.0887679,60.261,0.0664422
0.0889821,60.3535,0.092464
0.089,60.3659,0.012401
0.089,60.3659,1.2945e-06
0.0890179,60.4324,0.0664422
0.0892321,60.5248,0.092464
0.08925,60.5372,0.012401
0.08925,60.5372,1.2945e-06
0.0892679,60.6037,0.0664422
0.0894821,60.6961,0.092464
0.0895,60.7085,0.012401
0.0895,60.7085,1.2945e-06
0.0895179,60.775,0.0664422
0.0897321,60.8674,0.092464
0.08975,60.8798,0.012401
0.08975,60.8798,1.2945e-06
0.0897679,60.9463,0.0664422
0.0899821,61.0387,0.092464
0.09,61.0511,0.012401
0.09,61.0511,1.2945e-06
0.0900179,61.1176,0.0664422
0.0902321,61.2101,0.092464
0.09025,61.2225,0.012401
0.09025,61.2225,1.2945e-06
0.0902679,61.2889,0.0664422
0.0904821,61.3814,0.092464
0.0905,61.3938,0.012401
0.0905,61.3938,1.2945e-06
0.0905179,61.4602,0.0664422
0.0907321,61.5527,0.092464
0.09075,61.5651,0.012401
0.09075,61.5651,1.2945e-06
0.0907679,61.6315,0.0664422
0.0909821,61.724,0.092464
0.091,61.7364,0.012401
0.091,61.7364,1.2945e-06
0.0910179,61.8028,0.0664422
0.0912321,61.8953,0.092464
0.09125,61.9077,0.012401
0.09125,61.9077,1.2945e-06
0.0912679,61.9741,0.0664422
0.0914821,62.0666,0.092464
0.0915,62.079,0.012401
0.0915,62.079,1.2945e-06
0.0915179,62.1454,0.0664422
0.0917321,62.2379,0.092464
0.09175,62.2503,0.012401
0.09175,62.2503,1.2945e-06
0.0917679,62.3168,0.0664422
0.0919821,62.4092,0.092464
0.092,62.4216,0.012401
0.092,62.4216,1.2945e-06
0.0920179,62.4881,0.0664422
0.0922321,62.5805,0.092464
0.09225,62.5929,0.012401
0.09225,62.5929,1.2945e-06
0.0922679,62.6594,0.0664422
0.0924821,62.7518,0.092464
0.0925,62.7642,0.012401
0.0925,62.7642,1.2945e-06
0.0925179,62.8307,0.0664422
0.0927321,62.9231,0.092464
0.09275,62.9355,0.012401
0.09275,62.9355,1.2945e-06
0.0927679,63.002,0.0664422
0.0929821,63.0944,0.092464
0.093,63.1068,0.012401
0.093,63.1069,1.2945e-06
0.0930179,63.1733,0.0664422
0.0932321,63.2658,0.092464
0.09325,63.2782,0.012401
0.09325,63.2782,1.2945e-06
0.0932679,63.3446,0.0664422
0.0934821,63.4371,0.092464
0.0935,63.4495,0.012401
0.0935,63.4495,1.2945e-06
0.0935179,63.5159,0.0664422
0.0937321,63.6084,0.092464
0.09375,63.6208,0.012401
0.09375,63.6208,1.2945e-06
0.0937679,63.6872,0.0664422
0.0939821,63.7797,0.092464
0.094,63.7921,0.012401
0.094,63.7921,1.2945e-06
0.0940179,63.8585,0.0664422
0.0942321,63.951,0.092464
0.09425,63.9634,0.012401
0.09425,63.9634,1.2945e-06
0.0942679,64.0298,0.0664422
0.0944821,64.1223,0.092464
0.0945,64.1347,0.012401
0.0945,64.1347,1.2945e-06
0.0945179,64.2011,0.0664422
0.0947321,64.2936,0.092464
0.09475,64.306,0.012401
0.09475,64.306,1.2945e-06
0.0947679,64.3725,0.0664422
0.0949821,64.4649,0.092464
0.095,64.4773,0.012401
0.095,64.4773,1.2945e-06
0.0950179,64.5438,0.0664422
0.0952321,64.6362,0.092464
0.09525,64.6486,0.012401
0.09525,64.6486,1.2945e-06
0.0952679,64.7151,0.0664422
0.0954821,64.8075,0.092464
0.0955,64.8199,0.012401
0.0955,64.8199,1.2945e-06
0.0955179,64.8864,0.0664422
0.0957321,64.9788,0.092464
0.09575,64.9912,0.012401
0.09575,64.9912,1.2945e-06
0.0957679,65.0577,0.0664422
0.0959821,65.1501,0.092464
0.096,65.1626,0.012401
0.096,65.1626,1.2945e-06
0.0960179,65.229,0.0664422
0.0962321,65.3215,0.092464
0.09625,65.3339,0.012401
0.09625,65.3339,1.2945e-06
0.0962679,65.4003,0.0664422
0.0964821,65.4928,0.092464
0.0965,65.5052,0.012401
0.0965,65.5052,1.2945e-06
0.0965179,65.5716,0.0664422
0.0967321,65.6641,0.092464
0.09675,65.6765,0.012401
0.09675,65.6765,1.2945e-06
0.0967679,65.7429,0.0664422
0.0969821,65.8354,0.092464
0.097,65.8478,0.012401
0.097,65.8478,1.2945e-06
0.0970179,65.9142,0.0664422
0.0972321,66.0067,0.092464
0.09725,66.0191,0.012401
0.09725,66.0191,1.2945e-06
0.0972679,66.0855,0.0664422
0.0974821,66.178,0.092464
0.0975,66.1904,0.012401
0.0975,66.1904,1.2945e-06
0.0975179,66.2568,0.0664422
0.0977321,66.3493,0.092464
0.09775,66.3617,0.012401
0.09775,66.3617,1.2945e-06
0.0977679,66.4282,0.0664422
0.0979821,66.5206,0.092464
0.098,66.533,0.012401
0.098,66.533,1.2945e-06
0.0980179,66.5995,0.0664422
0.0982321,66.6919,0.092464
0.09825,66.7043,0.012401
0.09825,66.7043,1.2945e-06
0.0982679,66.7708,0.0664422
0.0984821,66.8632,0.092464
0.0985,66.8756,0.012401
0.0985,66.8756,1.2945e-06
0.0985179,66.9421,0.0664422
0.0987321,67.0345,0.092464
0.09875,67.0469,0.012401
0.09875,67.0469,1.2945e-06
0.0987679,67.1134,0.0664422
0.0989821,67.2059,0.092464
0.099,67.2183,0.012401
0.099,67.2183,1.2945e-06
0.0990179,67.2847,0.0664422
0.0992321,67.3772,0.092464
0.09925,67.3896,0.012401
0.09925,67.3896,1.2945e-06
0.0992679,67.456,0.0664422
0.0994821,67.5485,0.092464
0.0995,67.5609,0.012401
0.0995,67.5609,1.2945e-06
0.0995179,67.6273,0.0664422
0.0997321,67.7198,0.092464
0.09975,67.7322,0.012401
0.09975,67.7322,1.2945e-06
0.0997679,67.7986,0.0664422
0.0999821,67.8911,0.092464
0.1,67.9035,0.012401
0.1,67.9035,1.2945e-06
0.100018,67.9699,0.0664422
0.100232,68.0624,0.092464
0.10025,68.0748,0.012401
0.10025,68.0748,1.2945e-06
0.100268,68.1412,0.0664422
0.100482,68.2337,0.092464
0.1005,68.2461,0.012401
0.1005,68.2461,1.2945e-06
0.100518,68.3125,0.0664422
0.100732,68.405,0.092464
0.10075,68.4174,0.012401
0.10075,68.4174,1.2945e-06
0.100768,68.4839,0.0664422
0.100982,68.5763,0.092464
0.101,68.5887,0.012401
0.101,68.5887,1.2945e-06
0.101018,68.6552,0.0664422
0.101232,68.7476,0.092464
0.10125,68.76,0.012401
0.10125,68.76,1.2945e-06
0.101268,68.8265,0.0664422
0.101482,68.9189,0.092464
0.1015,68.9313,0.012401
0.1015,68.9313,1.2945e-06
0.101518,68.9978,0.0664422
0.101732,69.0902,0.092464
0.10175,69.1026,0.012401
0.10175,69.1026,1.2945e-06
0.101768,69.1691,0.0664422
0.101982,69.2616,0.092464
0.102,69.274,0.012401
0.102,69.274,1.2945e-06
0.102018,69.3404,0.0664422
0.102232,69.4329,0.092464
0.10225,69.4453,0.012401
0.10225,69.4453,1.2945e-06
0.102268,69.5117,0.0664422
0.102482,69.6042,0.092464
0.1025,69.6166,0.012401
0.1025,69.6166,1.2945e-06
0.102518,69.683,0.0664422
0.102732,69.7755,0.092464
0.10275,69.7879,0.012401
0.10275,69.7879,1.2945e-06
0.102768,69.8543,0.0664422
0.102982,69.9468,0.092464
0.103,69.9592,0.012401
0.103,69.9592,1.2945e-06
0.103018,70.0256,0.0664422
0.103232,70.1181,0.092464
0.10325,70.1305,0.012401
0.10325,70.1305,1.2945e-06
0.103268,70.1969,0.0664422
0.103482,70.2894,0.092464
0.1035,70.3018,0.012401
0.1035,70.3018,1.2945e-06
0.103518,70.3682,0.0664422
0.103732,70.4607,0.092464
0.10375,70.4731,0.012401
0.10375,70.4731,1.2945e-06
0.103768,70.5396,0.0664422
0.103982,70.632,0.092464
0.104,70.6444,0.012401
0.104,70.6444,1.2945e-06
0.104018,70.7109,0.0664422
0.104232,70.8033,0.092464
0.10425,70.8157,0.012401
0.10425,70.8157,1.2945e-06
0.104268,70.8822,0.0664422
0.104482,70.9746,0.092464
0.1045,70.987,0.012401
0.1045,70.987,1.2945e-06
0.104518,71.0535,0.0664422
0.104732,71.1459,0.092464
0.10475,71.1583,0.012401
0.10475,71.1583,1.2945e-06
0.104768,71.2248,0.0664422
0.104982,71.3173,0.092464
0.105,71.3297,0.012401
0.105,71.3297,1.2945e-06
0.105018,71.3961,0.0664422
0.105232,71.4886,0.092464
0.10525,71.501,0.012401
0.10525,71.501,1.2945e-06
0.105268,71.5674,0.0664422
0.105482,71.6599,0.092464
0.1055,71.6723,0.012401
0.1055,71.6723,1.2945e-06
0.105518,71.7387,0.0664422
0.105732,71.8312,0.092464
0.10575,71.8436,0.012401
0.10575,71.8436,1.2945e-06
0.105768,71.91,0.0664422
0.105982,72.0025,0.092464
0.106,72.0149,0.012401
0.106,72.0149,1.2945e-06
0.106018,72.0813,0.0664422
0.106232,72.1738,0.092464
0.10625,72.1862,0.012401
0.10625,72.1862,1.2945e-06
0.106268,72.2526,0.0664422
0.106482,72.3451,0.092464
0.1065,72.3575,0.012401
0.1065,72.3575,1.2945e-06
0.106518,72.4239,0.0664422
0.106732,72.5164,0.092464
0.10675,72.5288,0.012401
0.10675,72.5288,1.2945e-06
0.106768,72.5953,0.0664422
0.106982,72.6877,0.092464
0.107,72.7001,0.012401
0.107,72.7001,1.2945e-06
0.107018,72.7666,0.0664422
0.107232,72.859,0.092464
0.10725,72.8714,0.012401
0.10725,72.8714,1.2945e-06
0.107268,72.9379,0.0664422
0.107482,73.0303,0.092464
0.1075,73.0427,0.012401
0.1075,73.0427,1.2945e-06
0.107518,73.1092,0.0664422
0.107732,73.2016,0.092464
0.10775,73.214,0.012401
0.10775,73.214,1.2945e-06
0.107768,73.2805,0.0664422
0.107982,73.373,0.092464
0.108,73.3854,0.012401
0.108,73.3854,1.2945e-06
0.108018,73.4518,0.0664422
0.108232,73.5443,0.092464
0.10825,73.5567,0.012401
0.10825,73.5567,1.2945e-06
0.108268,73.6231,0.0664422
0.108482,73.7156,0.092464
0.1085,73.728,0.012401
0.1085,73.728,1.2945e-06
0.108518,73.7944,0.0664422
0.108732,73.8869,0.092464
0.10875,73.8993,0.012401
0.10875,73.8993,1.2945e-06
0.108768,73.9657,0.0664422
0.108982,74.0582,0.092464
0.109,74.0706,0.012401
0.109,74.0706,1.2945e-06
0.109018,74.137,0.0664422
0.109232,74.2295,0.092464
0.10925,74.2419,0.012401
0.10925,74.2419,1.2945e-06
0.109268,74.3083,0.0664422
0.109482,74.4008,0.092464
0.1095,74.4132,0.012401
0.1095,74.4132,1.2945e-06
0.109518,74.4797,0.0664422
0.109732,74.5721,0.092464
0.10975,74.5845,0.012401
0.10975,74.5845,1.2945e-06
0.109768,74.651,0.0664422
0.109982,74.7434,0.092464
0.11,74.7558,0.012401
0.11,74.7558,1.2945e-06
0.110018,74.8223,0.0664422
0.110232,74.9147,0.092464
0.11025,74.9271,0.012401
0.11025,74.9271,1.2945e-06
0.110268,74.9936,0.0664422
0.110482,75.086,0.092464
0.1105,75.0984,0.012401
0.1105,75.0984,1.2945e-06
0.110518,75.1649,0.0664422
0.110732,75.2573,0.092464
0.11075,75.2697,0.012401
0.11075,75.2698,1.2945e-06
0.110768,75.3362,0.0664422
0.110982,75.4287,0.092464
0.111,75.4411,0.012401
0.111,75.4411,1.2945e-06
0.111018,75.5075,0.0664422
0.111232,75.6,0.092464
0.11125,75.6124,0.012401
0.11125,75.6124,1.2945e-06
0.111268,75.6788,0.0664422
0.111482,75.7713,0.092464
0.1115,75.7837,0.012401
0.1115,75.7837,1.2945e-06
0.111518,75.8501,0.0664422
0.111732,75.9426,0.092464
0.11175,75.955,0.012401
0.11175,75.955,1.2945e-06
0.111768,76.0214,0.0664422
0.111982,76.1139,0.092464
0.112,76.1263,0.012401
0.112,76.1263,1.2945e-06
0.112018,76.1927,0.0664422
0.112232,76.2852,0.092464
0.11225,76.2976,0.012401
0.11225,76.2976,1.2945e-06
0.112268,76.364,0.0664422
0.112482,76.4565,0.092464
0.1125,76.4689,0.012401
0.1125,76.4689,1.2945e-06
0.112518,76.5354,0.0664422
0.112732,76.6278,0.092464
0.11275,76.6402,0.012401
0.11275,76.6402,1.2945e-06
0.112768,76.7067,0.0664422
0.112768,76.7067,8.63e-07
0.112982,77.504,0.797343
0.112982,77.504,4.315e-07
0.113,77.5164,0.012401
0.113,77.5164,1.2945e-06
0.113018,77.5828,0.0664422
0.113018,77.5828,8.63e-07
0.113232,78.3802,0.797343
0.113232,78.3802,4.315e-07
0.11325,78.3926,0.012401
0.11325,78.3926,1.2945e-06
0.113268,78.459,0.0664422
0.113268,78.459,8.63e-07
0.113482,79.2564,0.797343
0.113482,79.2564,4.315e-07
0.1135,79.2688,0.012401
0.1135,79.2688,1.2945e-06
0.113518,79.3352,0.0664422
0.113518,79.3352,8.63e-07
0.113554,79.4681,0.132884
0.113732,79.5452,0.0770534
0.11375,79.5576,0.012401
0.11375,79.5576,1.2945e-06
0.113768,79.624,0.0664422
0.113768,79.624,8.63e-07
0.113804,79.7569,0.132884
0.113982,79.8339,0.0770534
0.114,79.8463,0.012401
0.114,79.8464,1.2945e-06
0.114018,79.9128,0.0664422
0.114232,80.0053,0.092464
0.11425,80.0177,0.012401
0.11425,80.0177,1.2945e-06
0.114268,80.0841,0.0664422
0.114268,80.0841,8.63e-07
0.114304,80.217,0.132884
0.114304,80.217,8.63e-07
0.114339,80.3499,0.132884
0.114339,80.3499,8.63e-07
0.114375,80.4828,0.132884
0.114482,80.529,0.0462322
0.1145,80.5414,0.012401
0.1145,80.5414,1.2945e-06
0.114518,80.6078,0.0664422
0.114732,80.7003,0.092464
0.11475,80.7127,0.012401
0.11475,80.7127,1.2945e-06
0.114768,80.7791,0.0664422
0.114768,80.7791,8.63e-07
0.114804,80.912,0.132884
0.114982,80.9891,0.0770534
0.115,81.0015,0.012401
0.115,81.0015,1.2945e-06
0.115018,81.0679,0.0664422
0.115232,81.1604,0.092464
0.11525,81.1728,0.012401
0.11525,81.1728,1.2945e-06
0.115268,81.2392,0.0664422
0.115268,81.2392,8.63e-07
0.115304,81.3721,0.132884
0.115482,81.4492,0.0770534
0.1155,81.4616,0.012401
0.1155,81.4616,1.2945e-06
0.115518,81.528,0.0664422
0.115732,81.6205,0.092464
0.11575,81.6329,0.012401
0.11575,81.6329,1.2945e-06
0.115768,81.6993,0.0664422
0.115768,81.6993,8.63e-07
0.115804,81.8322,0.132884
0.115982,81.9093,0.0770534
0.116,81.9217,0.012401
0.116,81.9217,1.2945e-06
0.116018,81.9881,0.0664422
0.116232,82.0806,0.092464
0.11625,82.093,0.012401
0.11625,82.093,1.2945e-06
0.116268,82.1594,0.0664422
0.116268,82.1594,8.63e-07
0.116304,82.2923,0.132884
0.116482,82.3694,0.0770534
0.1165,82.3818,0.012401
0.1165,82.3818,1.2945e-06
0.116518,82.4482,0.0664422
0.116732,82.5407,0.092464
0.11675,82.5531,0.012401
0.11675,82.5531,1.2945e-06
0.116768,82.6195,0.0664422
0.116768,82.6195,8.63e-07
0.116804,82.7524,0.132884
0.116982,82.8294,0.0770534
0.117,82.8418,0.012401
0.117,82.8418,1.2945e-06
0.117018,82.9083,0.0664422
0.117232,83.0008,0.092464
0.11725,83.0132,0.012401
0.11725,83.0132,1.2945e-06
0.117268,83.0796,0.0664422
0.117268,83.0796,8.63e-07
0.117304,83.2125,0.132884
0.117482,83.2895,0.0770534
0.1175,83.3019,0.012401
0.1175,83.3019,1.2945e-06
0.117518,83.3684,0.0664422
0.117732,83.4608,0.092464
0.11775,83.4732,0.012401
0.11775,83.4732,1.2945e-06
0.117768,83.5397,0.0664422
0.117768,83.5397,8.63e-07
0.117804,83.6726,0.132884
0.117982,83.7496,0.0770534
0.118,83.762,0.012401
0.118,83.762,1.2945e-06
0.118018,83.8285,0.0664422
0.118232,83.9209,0.092464
0.11825,83.9333,0.012401
0.11825,83.9333,1.2945e-06
0.118268,83.9998,0.0664422
0.118268,83.9998,8.63e-07
0.118304,84.1327,0.132884
0.118482,84.2097,0.0770534
0.1185,84.2221,0.012401
0.1185,84.2221,1.2945e-06
0.118518,84.2886,0.0664422
0.118732,84.381,0.092464
0.11875,84.3934,0.012401
0.11875,84.3934,1.2945e-06
0.118768,84.4599,0.0664422
0.118768,84.4599,8.63e-07
0.118804,84.5928,0.132884
0.118982,84.6698,0.0770534
0.119,84.6822,0.012401
0.119,84.6822,1.2945e-06
0.119018,84.7487,0.0664422
0.119232,84.8411,0.092464
0.11925,84.8535,0.012401
0.11925,84.8535,1.2945e-06
0.119268,84.92,0.0664422
0.119268,84.92,8.63e-07
0.119304,85.0529,0.132884
0.119482,85.1299,0.0770534
0.1195,85.1423,0.012401
0.1195,85.1423,1.2945e-06
0.119518,85.2087,0.0664422
0.119732,85.3012,0.092464
0.11975,85.3136,0.012401
0.11975,85.3136,1.2945e-06
0.119768,85.3801,0.0664422
0.119768,85.3801,8.63e-07
0.119804,85.5129,0.132884
0.119982,85.59,0.0770534
0.12,85.6024,0.012401
0.12,85.6024,1.2945e-06
0.120018,85.6688,0.0664422
0.120232,85.7613,0.092464
0.12025,85.7737,0.012401
0.12025,85.7737,1.2945e-06
0.120268,85.8401,0.0664422
0.120268,85.8401,8.63e-07
0.120304,85.973,0.132884
0.120482,86.0501,0.0770534
0.1205,86.0625,0.012401
0.1205,86.0625,1.2945e-06
0.120518,86.1289,0.0664422
0.120732,86.2214,0.092464
0.12075,86.2338,0.012401
0.12075,86.2338,1.2945e-06
0.120768,86.3002,0.0664422
0.120768,86.3002,8.63e-07
0.120804,86.4331,0.132884
0.120982,86.5102,0.0770534
0.121,86.5226,0.012401
0.121,86.5226,1.2945e-06
0.121018,86.589,0.0664422
0.121232,86.6815,0.092464
0.12125,86.6939,0.012401
0.12125,86.6939,1.2945e-06
0.121268,86.7603,0.0664422
0.121268,86.7603,8.63e-07
0.121304,86.8932,0.132884
0.121482,86.9703,0.0770534
0.1215,86.9827,0.012401
0.1215,86.9827,1.2945e-06
0.121518,87.0491,0.0664422
0.121732,87.1416,0.092464
